date,hour,minute,bid,ask,bidsize,ofrsize,bid_u_sequence,ask_u_sequence,bid_v_sequence,ask_v_sequence,bid_section_volatility,ask_section_volatility,bid_volume_std,ask_volume_std
2010-01-04,9,30,57.501375425171005,57.51140306122543,4.449829931972789,5.503826530612245,,,,,,,,
2010-01-04,9,35,57.720467278718786,57.7059427966108,3.381473634651601,4.633827683615819,0.003802961529827074,0.003376920702484761,-0.274554276849929,-0.1720603430844442,,,,
2010-01-04,9,40,57.88472489584863,57.91841114782135,3.821290044533831,4.03720729780204,0.002841701563319838,0.003675152908685746,0.12227647253741734,-0.1378300500622796,,,,
2010-01-04,9,45,57.96126088470995,57.991192093351316,7.0053117380703585,6.03639846743295,0.0013213405623206805,0.0012558226938919872,0.606080607420401,0.40225436385423924,,,,
2010-01-04,9,50,58.057211895912026,58.0667368855858,5.893742255266419,6.78696819496076,0.0016540647498398853,0.0013018464756105934,-0.17277752768147786,0.11719677766549698,,,,
2010-01-04,9,55,58.152643387576745,58.119505451096835,5.1733291199241584,6.9230526149470695,0.0016423996550712144,0.0009083445350845706,-0.13037474170106564,0.019852470148119018,,,,
2010-01-04,10,0,58.26067914857329,58.28533067558956,2.966113760945398,3.4140385847511925,0.0018560726497315546,0.002849114215245088,-0.5562638136535842,-0.7069608754609493,,,,
2010-01-04,10,5,58.35242868039554,58.379804729212886,4.086498855835241,6.8308161708619375,0.0015735718301717095,0.0016195768160934116,0.32043598000212864,0.6935482381460928,,,,
2010-01-04,10,10,58.2524397631829,58.27077103125335,4.343521960622333,3.7163706457386754,-0.001715004580081379,-0.0018694074847367122,0.06099695269136119,-0.608696605193814,,,,
2010-01-04,10,15,58.295883286320894,58.30851375176224,3.336212976022567,3.507228490832158,0.0007455023635406765,0.0006475030602187545,-0.2638492064868002,-0.05792143735456741,,,,
2010-01-04,10,20,58.216005881333665,58.147529839128865,4.200830306175402,3.411001556824079,-0.0013711462078637117,-0.002764717230839601,0.2304458735052821,-0.027820161975804003,,,,
2010-01-04,10,25,58.325812593948804,58.23930683146563,4.073993652914648,5.256221813930182,0.00188441791188195,0.0015771029436815495,-0.03065843784324493,0.4324065224841294,,,,
2010-01-04,10,30,58.427832822329506,58.41986445053854,4.31757301920284,5.844924963692109,0.001747615742231646,0.0030954748137399,0.05806968342206691,0.10616127481660481,,,,
2010-01-04,10,35,58.31805691418539,58.30067140951742,4.062249888839484,4.608048021342819,-0.0018805962376070753,-0.002042366950682125,-0.06095646333971529,-0.2377694125123006,,,,
2010-01-04,10,40,58.29098894154843,57.87071721958953,3.4372827804107424,3.8278041074249605,-0.00046425168689937326,-0.007402100605634268,-0.16705571009366965,-0.18551304596529405,,,,
2010-01-04,10,45,58.33166226912984,58.274794195248504,4.999472295514511,4.37335092348285,0.000697520229702475,0.006958144159744043,0.3746510961243642,0.13323821830524166,,,,
2010-01-04,10,50,58.5447159956497,58.58026985854252,3.139499455930359,4.1878128400435255,0.003645800215115331,0.005228294753282825,-0.4652689876933397,-0.043350914546819684,,,,
2010-01-04,10,55,58.621219388616296,58.667578111807906,3.2551933794967067,5.180206046275967,0.0013058984010651535,0.0014892941902850214,0.036188305605626185,0.21266623032287807,,,,
2010-01-04,11,0,58.75303190408385,58.75634627108351,4.565738671001829,6.570006096321886,0.002246021924362114,0.0015119265797302588,0.3383286289068885,0.23766992764531358,,,,
2010-01-04,11,5,58.78629931973044,58.803757369615475,4.152154195011338,4.100226757369614,0.0005660644175618228,0.000806584880994366,-0.09495303008552299,-0.47147248154254323,,,,
2010-01-04,11,10,58.70266542652119,58.7322030294958,4.404996013818762,4.7937815572681375,-0.0014236895782727857,-0.0012175737317593265,0.05911207176495023,0.1562772902578211,,,,
2010-01-04,11,15,58.77997200447883,58.70492161254237,5.11030235162374,4.334266517357223,0.0013160513043622153,-0.0004646131711304267,0.14851921661466042,-0.100767173345972,,,,
2010-01-04,11,20,58.71065735694863,58.537629427794556,5.087193460490464,4.800068119891008,-0.001179918023226536,-0.002853781273094476,-0.0045322755932804696,0.10207771368883556,,,,
2010-01-04,11,25,58.763254716980455,58.77453223270483,4.088836477987422,4.090801886792453,0.0008954730904581638,0.004038850253766634,-0.2184658456141473,-0.15988909827925815,,,,
2010-01-04,11,30,58.81994834513328,58.87621388942118,4.444423187296729,5.0864740769083605,0.0009643151584529074,0.0017285344187805984,0.08338964403503786,0.21784386361108515,,,,
