date,hour,minute,price,volume,u_sequence,v_sequence,section_volatility,volume_std,u_skewness,u_kurtosis,v_skewness,v_kurtosis
2010-10-04,9,30,61.79479662858702,216.61883533017553,,,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,10,0,61.797059928315434,174.74086021505377,3.662538603627939e-05,-0.21483521214957874,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,10,30,61.74072970833357,180.66291666666666,-0.0009119512992985548,0.03332887841221247,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,11,0,61.6338168614359,201.1306343906511,-0.0017331431260684033,0.10732166319400908,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,11,30,61.5474690368328,195.04805987788063,-0.0014019635875125018,-0.030708630183108824,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,12,0,61.39309928647019,193.45401691331924,-0.002511291977852414,-0.008206143571021828,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,12,30,61.45415814751364,182.61106346483706,0.0009940615256183894,-0.057681290687032254,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,13,0,61.57649566273519,191.83622484385842,0.001988732917427886,0.04928345756371389,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,13,30,61.638919536280845,218.8012022327179,0.001013247876258907,0.1315215527826896,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,14,0,61.50844860801811,188.0022271714922,-0.002118940567641549,-0.1517097557811518,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,14,30,61.48324808472208,173.86570527264533,-0.00040979227584192165,-0.07817061697775912,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,15,0,61.50161136266592,199.78000854335755,0.00029862664661032434,0.13893361142893831,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-04,15,30,61.576156704341926,208.43797962885446,0.0012113536337600497,0.04242473330743214,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,9,30,62.13250452006915,192.30296684118673,0.008994545103189372,-0.08056945650824347,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,10,0,62.322812297735084,183.8941028407048,0.0030582530479138707,-0.044712016777515885,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,10,30,62.51322021299237,236.45708200212994,0.003050530509259056,0.2514066561247805,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,11,0,62.39844552621209,220.41229798975166,-0.0018376941561337428,-0.07026684579060757,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,11,30,62.581183507578864,312.4704652378463,0.0029242863497418274,0.34901007924741945,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,12,0,62.65613683800542,244.25584112149534,0.0011969808866706137,-0.2462937483142114,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,12,30,62.646486243178714,188.95323460639128,-0.0001540365972951534,-0.25671665665958593,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,13,0,62.68988700173418,262.5109185441941,0.0006925485262818589,0.3287931271234274,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,13,30,62.758447779020834,275.280701754386,0.0010930521195460664,0.0474986351037921,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,14,0,62.773116970278046,215.71332694151485,0.00023371319163087128,-0.24384097462272303,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,14,30,62.78109645390047,206.59889676910953,0.00012710817766347477,-0.04317111936706081,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,15,0,62.83888080650238,221.24976555173492,0.0009199867399710444,0.06851300749956758,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-05,15,30,62.85179721701391,233.63244412400866,0.0002055269453568689,0.05445690459295208,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,9,30,62.83545116149376,227.9035495261104,-0.0002601068258426238,-0.024826617768819188,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,10,0,62.76211142094464,186.53604271729458,-0.0011678530598320193,-0.20029803210881766,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,10,30,62.70502439377482,185.42019543973942,-0.0009099917797364064,-0.005999902733263816,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,11,0,62.58308728753476,230.34383852691218,-0.001946507822717868,0.21694856649835398,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,11,30,62.63011372200598,204.86171347316034,0.0007511418333395094,-0.11723795962355738,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,12,0,62.8344723609303,218.86070959264126,0.003257633504857833,0.06610031511559084,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,12,30,62.849240514609484,181.82424771042304,0.00023500505211492356,-0.18539494961221523,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,13,0,62.92120541503414,229.7962237263983,0.0011443850381000521,0.23415238381477899,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,13,30,62.939309923663906,178.3206106870229,0.0002876916355525667,-0.25360981866829296,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,14,0,62.976119670279544,269.3240740740741,0.0005846741385537471,0.412332277083178,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,14,30,63.10452356099055,197.08022666269014,0.0020368540612329244,-0.31230450304410545,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,15,0,63.122533448276535,202.7,0.0002853570040355044,0.02811616567786978,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-06,15,30,63.1626321011689,266.90425236242356,0.0006350493197757222,0.27516293524382696,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,9,30,63.32115805364139,212.29679026821046,0.002506661688184052,-0.2289047389565535,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,10,0,63.28793745920664,190.65128205128204,-0.0005247742283059408,-0.10753923883126214,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,10,30,63.40360833559013,216.47225981055482,0.0018260241091632044,0.12701639811391333,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,11,0,63.397247673371865,204.53797658360853,-0.00010032522529897801,-0.05670874622065804,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,11,30,63.3187504994114,174.4673913043478,-0.0012389467018118845,-0.15901580794304357,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,12,0,63.20760151024896,202.71197411003237,-0.0017569307261024346,0.15004826991283285,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,12,30,63.07546324786168,178.79962013295346,-0.0020927320835244676,-0.12552038657590767,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,13,0,63.07211745816357,221.15468113975578,-5.3045641940450894e-05,0.212596633150145,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,13,30,63.164443109106934,260.2149302707137,0.0014627405403033248,0.16264557306067304,,,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,14,0,63.24146978417269,192.02398081534773,0.0012187196443037946,-0.3038876801035685,0.0019290393938001978,0.18168908481638216,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,14,30,63.265856231003355,190.6420972644377,0.0003855341489045272,-0.007222430401092477,0.0019279821174378485,0.17897794793193086,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,15,0,63.212122538947234,202.89227709645343,-0.0008496925047597183,0.06227734959022049,0.0019270400229865683,0.17913510406976932,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-07,15,30,63.2066334265995,232.1130386121992,-8.684015768477685e-05,0.1345493049056162,0.0019010938307290142,0.17951705911842367,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-08,9,30,63.211557700652094,218.43890093998553,7.790451692388197e-05,-0.060718142536371845,0.00188107361658575,0.1796890729031287,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-08,10,0,63.09763571958407,173.54191394658753,-0.001803859384644744,-0.23008719671243716,0.0018591756112454774,0.18279379624858122,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-08,10,30,63.0760794277256,201.74395658608782,-0.00034169227787311216,0.15058020258348287,0.001862694902712692,0.18391858220885127,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-08,11,0,63.16364963072327,175.05416051206302,0.001387363830656345,-0.14190393705562623,0.0018547675334712158,0.18494186650569416,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
2010-10-08,11,30,63.18172871385834,187.25174476570288,0.0002861851140949966,0.06735852551264399,0.0018537071041985743,0.18418728643366714,0.8184016972981123,7.704074634662428,-0.0809720282462477,4.954793576242668
